8.871638704556972232e-02
8.835452206339687586e-02
8.970573501288890694e-02
9.203171361610293366e-02
9.599402887467295420e-02
9.335809954255819276e-02
1.069186441521160352e-01
1.022718016593717055e-01
1.053097085360204799e-01
1.016717893275199402e-01
1.056593443147139655e-01
1.090731626420747558e-01
1.111080396839533996e-01
1.073754293802194337e-01
1.074719690333586219e-01
1.089919793995213632e-01
1.054795331772183931e-01
1.092783869168270083e-01
1.079872943059951296e-01
1.081441711883262546e-01
1.053426888173707998e-01
1.082115309717091856e-01
1.039863705661991794e-01
1.069060382061616105e-01
1.075466429240004851e-01
1.068509920460710416e-01
1.070495362016117696e-01
1.078818553724440743e-01
1.075193316371951396e-01
1.065018473703710222e-01
1.085988869553675545e-01
1.043654775025052023e-01
1.065582013455896176e-01
1.098848586112908393e-01
1.105212707769751418e-01
1.117740522618996674e-01
1.055807424355293678e-01
1.123712655054987380e-01
1.111542869010399975e-01
1.125597519308132594e-01
1.138839362552789697e-01
1.093022214794744373e-01
1.106651126137621760e-01
1.091536128226531510e-01
1.138316207124444174e-01
1.121556781955864585e-01
1.148670462330628611e-01
1.109655621330075531e-01
1.124441794026406621e-01
1.139186339300067574e-01
1.126753971185571607e-01
1.128931791277500429e-01
1.121013363899692195e-01
1.097233124996987441e-01
1.146910690275035477e-01
1.104793203419430908e-01
1.113874994852285388e-01
1.107969397616070661e-01
1.132918517500763750e-01
1.119877938838226283e-01
1.135445121365570437e-01
1.149707139544793727e-01
1.148868102515916700e-01
1.131331383676461022e-01
1.182705729434658792e-01
1.122503266170451763e-01
1.134754439330681597e-01
1.157966502668941744e-01
1.154495944497721249e-01
1.156992357805675109e-01
1.134665415863662374e-01
1.149229897671430051e-01
1.149375257152969454e-01
1.146005916562498894e-01
1.157726578598885642e-01
1.146257230066307781e-01
1.165908260718570150e-01
1.176608301466585543e-01
1.148357594397712150e-01
1.179070123767342049e-01
1.182104657345298682e-01
1.166648042719892892e-01
1.177238879641354236e-01
1.176897057149571962e-01
1.186857106163606707e-01
1.189241013648107831e-01
1.175986747483839245e-01
1.160888740198740277e-01
1.182063239040598984e-01
1.183586398766979103e-01
1.185683150808563430e-01
1.178732558666106406e-01
1.184780511730923469e-01
1.203730218317154987e-01
1.185417968310293890e-01
1.182000891729212549e-01
1.201855925367599359e-01
1.197547069187694380e-01
1.216112633517323072e-01
1.158323492385308073e-01
